run_order,instance,family,scale,variant,noise_percent,variables,clauses,cnf_sha256,expected_result,repetition,timeout_seconds,solver,solver_version,binary_sha256,seed,runtime_ms,status,timed_out,exit_code,peak_rss_kb,conflicts,decisions,propagations,raw_log,benefit_gate_decision,benefit_gate_ms,benefit_gate_reason,boxes_found,fallback_cdcl_ms,fallback_exit_code,fallback_status,fallback_timed_out,fallback_used,final_result,flow_edges,flow_ms,flow_nodes,gate_decision,gate_ms,gate_reason,gate_signals,maximum_flow,recovery_ms,recovery_reason,recovery_status,registry_ms,registry_reason,registry_status,resources_found,structural_result,total_demand,total_lkk_hybrid_ms,witness_file,witness_valid,total_lkk_end_to_end_ms
74,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,170.015759,UNSATISFIABLE,False,20,2464,7539,21634,265025,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00074__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,1,572.424357,UNSATISFIABLE,False,0,23032,,,,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00075__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.027522,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.242991,19,RUN_LKK,8.899167,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,14.318976,fixed_point,COMPLETE,275.858021,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,384.63686,/work/results/phase3/20260816Tphase3benchmark01Z/logs/measurements/witnesses/00075__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed1__rep1.witness.json,True,572.424357
76,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,221.683406,UNSATISFIABLE,False,20,2464,7851,23190,271081,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00076__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,2,570.702357,UNSATISFIABLE,False,0,23076,,,,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00077__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.009838,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.238116,19,RUN_LKK,6.944443,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,12.820538,fixed_point,COMPLETE,280.147937,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,389.141069,/work/results/phase3/20260816Tphase3benchmark01Z/logs/measurements/witnesses/00077__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed2__rep1.witness.json,True,570.702357
78,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,519.124706,UNSATISFIABLE,False,20,3380,4,57384,506031,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00078__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,lkk_hybrid,,,3,570.627868,UNSATISFIABLE,False,0,22960,,,,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00079__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.015996,"deterministic_accept(signal_count=1629,clauses=1134)",9,0.0,,NOT_RUN,False,False,UNSATISFIABLE,89,0.416629,19,RUN_LKK,8.945257,monotone_cardinality_signal,"{""estimated_resolution_pairs"":2745,""mirror_pairs"":540,""mixed_clauses"":585,""monotone_negative_clauses"":540,""monotone_positive_clauses"":9}",8,18.513521,fixed_point,COMPLETE,253.253256,sound_exact_r_and_capacity_families,COMPLETE,8,UNSAT,9,367.790514,/work/results/phase3/20260816Tphase3benchmark01Z/logs/measurements/witnesses/00079__009_hidden_pigeonhole_visible_noise0_scale9_noise0__lkk_hybrid__seed3__rep1.witness.json,True,570.627868
80,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,519.513529,UNSATISFIABLE,False,20,3508,6,47366,420005,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00080__009_hidden_pigeonhole_visible_noise0_scale9_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,0,657,1134,d0c30ee9db160cd8909edf36e5530ff51a3f890d47498130ca08413f55adedd4,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,169.07762,UNSATISFIABLE,False,20,2468,7316,21836,252249,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00081__009_hidden_pigeonhole_visible_noise0_scale9_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,171.312446,UNSATISFIABLE,False,20,2540,7468,23855,299006,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00082__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,1,1022.301911,UNSATISFIABLE,False,0,20136,2,56902,499087,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00083__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.012342,"deterministic_accept(signal_count=1907,clauses=2268)",0,669.910079,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,13.596419,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,16.022723,fixed_point,COMPLETE,136.384164,family_check_budget,UNKNOWN,0,UNKNOWN,,865.67352,,False,1022.301911
84,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,570.530345,UNSATISFIABLE,False,20,3896,2,56902,499087,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00084__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,2,972.245856,UNSATISFIABLE,False,0,20328,2,54779,469247,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00085__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.017262,"deterministic_accept(signal_count=1907,clauses=2268)",0,568.955646,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,15.076182,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,19.63098,fixed_point,COMPLETE,155.433711,family_check_budget,UNKNOWN,0,UNKNOWN,,787.189063,,False,972.245856
86,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,519.612282,UNSATISFIABLE,False,20,3940,2,54779,469247,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00086__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,168.281531,UNSATISFIABLE,False,20,2544,7412,25998,287243,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00087__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,570.921384,UNSATISFIABLE,False,20,3700,2,60759,542880,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00088__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,168.25496,UNSATISFIABLE,False,20,2548,7555,26596,293134,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00089__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,100,1224,2268,e99d4fc83bef887da5c2de8ff54f6c03b3accc8112da5bfe7635d993305796b5,UNSATISFIABLE,1,5.0,lkk_hybrid,,,3,920.769295,UNSATISFIABLE,False,0,20248,2,60759,542880,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00090__010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.007872,"deterministic_accept(signal_count=1907,clauses=2268)",0,569.472439,20,UNSATISFIABLE,False,True,UNSATISFIABLE,0,0.0,0,RUN_LKK,13.238501,monotone_cardinality_signal,"{""estimated_resolution_pairs"":7929,""mirror_pairs"":540,""mixed_clauses"":1441,""monotone_negative_clauses"":685,""monotone_positive_clauses"":142}",,12.882995,fixed_point,COMPLETE,136.443946,family_check_budget,UNKNOWN,0,UNKNOWN,,757.174215,,False,920.769295
91,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,1,770.754694,SATISFIABLE,False,0,24660,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00091__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.009583,"deterministic_accept(signal_count=13272,clauses=13272)",0,66.326428,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,45.96774,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,32.885062,fixed_point,COMPLETE,433.474491,family_check_budget,UNKNOWN,0,UNKNOWN,,637.278547,,False,770.754694
92,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,118.336592,SATISFIABLE,False,10,3112,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00092__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,35.913492,SATISFIABLE,False,10,1688,0,0,576,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00093__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,119.240125,SATISFIABLE,False,10,3108,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00094__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,36.094469,SATISFIABLE,False,10,1656,0,0,576,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00095__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,2,870.592569,SATISFIABLE,False,0,24732,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00096__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.030755,"deterministic_accept(signal_count=13272,clauses=13272)",0,117.784309,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,49.440128,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,39.931559,fixed_point,COMPLETE,461.33532,family_check_budget,UNKNOWN,0,UNKNOWN,,723.224474,,False,870.592569
97,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,18.126916,SATISFIABLE,False,10,1652,0,0,576,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00097__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,lkk_hybrid,,,3,870.56113,SATISFIABLE,False,0,24552,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00098__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.015558,"deterministic_accept(signal_count=13272,clauses=13272)",0,117.767449,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,53.834274,monotone_cardinality_signal,"{""estimated_resolution_pairs"":26496,""mirror_pairs"":0,""mixed_clauses"":0,""monotone_negative_clauses"":13248,""monotone_positive_clauses"":24}",,43.882882,fixed_point,COMPLETE,425.472567,family_check_budget,UNKNOWN,0,UNKNOWN,,708.560503,,False,870.56113
99,011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,0,576,13272,9e49fbd6036314a0d2c54fd5f123bf574395496aee23d0237a9fe4c4559e8658,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,66.900335,SATISFIABLE,False,10,3108,0,0,0,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00099__011_satisfiable_capacity_control_sat_fallback_scale24_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,117.897964,SATISFIABLE,False,10,2640,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00100__012_random_3sat_uniform_scale150_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,120.204675,SATISFIABLE,False,10,1900,3497,4354,99071,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00101__012_random_3sat_uniform_scale150_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,1,328.245582,SATISFIABLE,False,0,18784,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00102__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.005797,"deterministic_accept(signal_count=168,clauses=639)",0,117.154803,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.197393,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,1.843247,fixed_point,COMPLETE,4.184675,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,143.205258,,False,328.245582
103,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,119.121523,SATISFIABLE,False,10,1888,2325,2846,67028,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00103__012_random_3sat_uniform_scale150_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,2,321.55733,SATISFIABLE,False,0,18876,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00104__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.005833,"deterministic_accept(signal_count=168,clauses=639)",0,117.04238,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.333327,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,1.945369,fixed_point,COMPLETE,4.684535,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,147.540915,,False,321.55733
105,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,119.025739,SATISFIABLE,False,10,2644,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00105__012_random_3sat_uniform_scale150_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,lkk_hybrid,,,3,268.354087,SATISFIABLE,False,0,18784,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00106__012_random_3sat_uniform_scale150_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.005591,"deterministic_accept(signal_count=168,clauses=639)",0,116.773956,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,3.090128,monotone_cardinality_signal,"{""estimated_resolution_pairs"":6309,""mirror_pairs"":0,""mixed_clauses"":471,""monotone_negative_clauses"":77,""monotone_positive_clauses"":91}",,1.805576,fixed_point,COMPLETE,4.143323,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,143.074663,,False,268.354087
107,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,117.423437,SATISFIABLE,False,10,2640,0,3446,86300,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00107__012_random_3sat_uniform_scale150_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,0,150,639,12c6edaff58a72da4095ed5ea6712074a2a03eda026f561251f6b97ece71243d,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,119.479235,SATISFIABLE,False,10,1884,2832,3726,82563,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00108__012_random_3sat_uniform_scale150_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,117.242262,SATISFIABLE,False,10,2152,2875,4088,172691,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00109__013_random_3sat_planted_sat_scale400_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
