instance,mode,seed,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,fallback_ms,fallback_serialize_ms,fallback_overhead_ms,total_end_to_end_ms,structural_result,fallback_used,peak_rss_kb
002.cnf,E_lkk_selector,1,,,,,,,,,,60019.091169,,,1624
004.cnf,C_lkk_cadical,1,,,,,,,,,,60029.65666,,,1648
004.cnf,D_lkk_kissat,1,,,,,,,,,,60023.199411,,,1704
004.cnf,E_lkk_selector,1,,,,,,,,,,60024.679958,,,1704
1-ET-256-K-55.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60022.037705,,,1552
1-ET-256-K-55.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60014.834677,,,1624
1-ET-256-K-55.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60010.970795,,,1720
1-ET-256-K-70.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60014.571752,,,1608
1-ET-256-K-70.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60006.607089,,,1692
1-ET-256-K-70.sanitized.cnf,C_lkk_cadical,1,568.375,439.383,0,0,0,0,52426.7,0,0,53649.3,UNKNOWN,True,146860
1-ET-512-K-110.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60030.54641,,,1700
1-ET-512-K-110.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60037.422855,,,1624
1-ET-512-K-110.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60016.281581,,,1680
1-ET-512-K-96.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60029.26129,,,1704
1-ET-512-K-96.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60022.591746,,,1648
1-ET-512-K-96.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60012.298486,,,1700
1-TC-256-K-64.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60012.607081,,,1700
1-TC-256-K-64.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60017.703684,,,1752
1-TC-256-K-64.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60024.672091,,,1652
1-TC-256-K-68.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60034.429804,,,1552
1-TC-256-K-68.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60013.264731,,,1700
1-TC-256-K-68.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60009.568103,,,1648
1-ZC-512-K-60.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60042.241901,,,1624
1-ZC-512-K-60.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60037.730405,,,1704
1-ZC-512-K-60.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60030.179537,,,1680
1-ZC-512-K-61.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60020.181941,,,1700
1-ZC-512-K-61.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60024.73726,,,1692
1-ZC-512-K-61.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60033.623396,,,1736
1-ZC-512-K-63.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60020.011257,,,1620
1-ZC-512-K-63.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60018.086278,,,1748
1-ZC-512-K-63.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60025.959038,,,1652
1-ZC-512-K-64.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60028.892154,,,1548
1-ZC-512-K-64.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60056.997628,,,1736
1-ZC-512-K-64.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60011.632611,,,1740
1-ZC-512-K-65.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60017.284249,,,1688
1-ZC-512-K-65.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60012.198536,,,1704
1-ZC-512-K-65.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60006.456928,,,1656
1-ZC-512-K-67.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60049.135537,,,1620
1-ZC-512-K-67.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60048.123142,,,1736
1-ZC-512-K-67.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60014.804105,,,1548
170058440.cnf,E_lkk_selector,1,,,,,,,,,,60035.191066,,,1552
170058440.cnf,C_lkk_cadical,1,,,,,,,,,,60051.439751,,,1564
170058440.cnf,D_lkk_kissat,1,,,,,,,,,,60038.241686,,,1652
2dlx_ca_bp_f_liveness.cnf,C_lkk_cadical,1,,,,,,,,,,60014.800015,,,1704
2dlx_ca_bp_f_liveness.cnf,D_lkk_kissat,1,,,,,,,,,,60055.188954,,,1700
2dlx_ca_bp_f_liveness.cnf,E_lkk_selector,1,,,,,,,,,,60054.446349,,,1724
6s130-opt.cnf,C_lkk_cadical,1,,,,,,,,,,60048.749637,,,1736
6s130-opt.cnf,D_lkk_kissat,1,77.3526,48.1132,0,0,0,0,52396.4,43.1429,439.537,52593.9,UNKNOWN,True,42836
6s130-opt.cnf,E_lkk_selector,1,74.1315,48.4547,0,0,0,0,53517.1,38.7346,555.825,53701.7,UNKNOWN,True,44236
Break_18_32.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60054.011548,,,1624
Break_18_32.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60049.099466,,,1700
Break_18_32.xml.cnf,E_lkk_selector,1,,,,,,,,,,60048.777044,,,1716
Break_20_72.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60050.50583,,,1624
Break_20_72.xml.cnf,E_lkk_selector,1,,,,,,,,,,60008.39085,,,1692
Break_20_72.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60049.809781,,,1552
Break_unsat_04_03.xml.cnf,E_lkk_selector,1,10.8939,0.177865,0.327961,0.919409,0,0,34.4541,1.83881,16.2929,58.3594,UNKNOWN,True,4416
Break_unsat_04_03.xml.cnf,C_lkk_cadical,1,2.97155,0.187603,0.360681,0.884029,0,0,6.0054,0,0,11.2546,UNKNOWN,True,5592
Break_unsat_04_03.xml.cnf,D_lkk_kissat,1,3.19461,0.194258,0.343364,0.941812,0,0,38.5775,1.99775,20.5753,57.7941,UNKNOWN,True,4492
Break_unsat_14_23.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60054.553768,,,1652
Break_unsat_14_23.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60040.596196,,,1564
Break_unsat_14_23.xml.cnf,E_lkk_selector,1,,,,,,,,,,60008.032388,,,1656
Break_unsat_16_27.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60053.035814,,,1736
Break_unsat_16_27.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60040.375657,,,1716
Break_unsat_16_27.xml.cnf,E_lkk_selector,1,,,,,,,,,,60040.091346,,,1736
Break_unsat_18_31.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60009.667813,,,1720
Break_unsat_18_31.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60051.295864,,,1752
Break_unsat_18_31.xml.cnf,E_lkk_selector,1,,,,,,,,,,60049.31968,,,1736
Circuit_multiplier22.cnf,D_lkk_kissat,1,,,,,,,,,,60036.855581,,,1716
Circuit_multiplier22.cnf,E_lkk_selector,1,23.6928,12.7647,0,0,0,0,48491.1,0,0,48530.9,UNKNOWN,True,23376
Circuit_multiplier22.cnf,C_lkk_cadical,1,19.16,12.1651,0,0,0,0,49716.5,0,0,49751.4,UNKNOWN,True,22968
DLTM_twitter774_83_17.cnf,E_lkk_selector,1,,,,,,,,,,60044.976222,,,1648
DLTM_twitter774_83_17.cnf,C_lkk_cadical,1,,,,,,,,,,60008.623079,,,1712
DLTM_twitter774_83_17.cnf,D_lkk_kissat,1,,,,,,,,,,60049.605276,,,1688
ER_400_20_4.apx_2_DC-AD.cnf,C_lkk_cadical,1,,,,,,,,,,60038.231283,,,1620
ER_400_20_4.apx_2_DC-AD.cnf,D_lkk_kissat,1,,,,,,,,,,60032.863124,,,1716
ER_400_20_4.apx_2_DC-AD.cnf,E_lkk_selector,1,,,,,,,,,,60031.88398,,,1716
ER_400_20_4.apx_2_DC-ST.cnf,C_lkk_cadical,1,,,,,,,,,,60041.642792,,,1716
ER_400_20_4.apx_2_DC-ST.cnf,D_lkk_kissat,1,,,,,,,,,,60031.980521,,,1604
ER_400_20_4.apx_2_DC-ST.cnf,E_lkk_selector,1,,,,,,,,,,60042.580083,,,1652
ER_400_20_7.apx_1_DC-AD.cnf,C_lkk_cadical,1,,,,,,,,,,60048.74293,,,1700
ER_400_20_7.apx_1_DC-AD.cnf,D_lkk_kissat,1,,,,,,,,,,60043.520364,,,1648
ER_400_20_7.apx_1_DC-AD.cnf,E_lkk_selector,1,,,,,,,,,,60045.029315,,,1688
ER_400_20_7.apx_2_DC-AD.cnf,D_lkk_kissat,1,,,,,,,,,,60043.117147,,,1604
ER_400_20_7.apx_2_DC-AD.cnf,E_lkk_selector,1,,,,,,,,,,60040.953737,,,1676
ER_400_20_7.apx_2_DC-AD.cnf,C_lkk_cadical,1,,,,,,,,,,60043.148097,,,1624
ER_400_20_7.apx_2_DC-ST.cnf,E_lkk_selector,1,,,,,,,,,,60050.066687,,,1700
ER_400_20_7.apx_2_DC-ST.cnf,C_lkk_cadical,1,,,,,,,,,,60041.769566,,,1736
ER_400_20_7.apx_2_DC-ST.cnf,D_lkk_kissat,1,,,,,,,,,,60037.671088,,,1648
ER_500_30_3.apx_1_DC-ST.cnf,C_lkk_cadical,1,,,,,,,,,,60042.83663,,,1676
ER_500_30_3.apx_1_DC-ST.cnf,D_lkk_kissat,1,,,,,,,,,,60041.938986,,,1624
ER_500_30_3.apx_1_DC-ST.cnf,E_lkk_selector,1,,,,,,,,,,60040.84669,,,1564
FmlaEquivChain_4_6_6.sanitized.cnf,C_lkk_cadical,1,293.696,257.359,0,0,0,0,19647.9,0,0,20310.9,UNKNOWN,True,133248
FmlaEquivChain_4_6_6.sanitized.cnf,D_lkk_kissat,1,264.803,195.722,0,0,0,0,15197.9,140.029,337.895,15915.8,UNKNOWN,True,68640
FmlaEquivChain_4_6_6.sanitized.cnf,E_lkk_selector,1,308.688,224.738,0,0,0,0,15757.7,182.828,940.487,16604.5,UNKNOWN,True,68512
FmlaImplyChain_3_7_7.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60056.070674,,,1740
FmlaImplyChain_3_7_7.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60046.302175,,,1620
FmlaImplyChain_3_7_7.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60052.708997,,,1740
FmlaImplyChain_3_7_8.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60044.542217,,,1648
FmlaImplyChain_3_7_8.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60052.178311,,,1704
FmlaImplyChain_3_7_8.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60022.895382,,,1548
Folkman-175-1251868.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60010.598582,,,1748
Folkman-175-1251868.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60015.280385,,,1736
Folkman-175-1251868.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60027.93619,,,1656
Folkman-175-7416734.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60046.599239,,,1704
Folkman-175-7416734.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60050.55973,,,1624
Folkman-175-7416734.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60045.309443,,,1688
Folkman-180-11710376.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60039.862568,,,1704
Folkman-180-11710376.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60041.53568,,,1624
Folkman-180-11710376.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60037.589264,,,1564
Folkman-185-152478531.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60037.767419,,,1608
Folkman-185-152478531.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60031.449724,,,1624
Folkman-185-152478531.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60049.190381,,,1700
Folkman-185-19924337.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60035.894319,,,1652
Folkman-185-19924337.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60041.065532,,,1652
Folkman-185-19924337.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60043.415856,,,1564
Folkman-185-75415683.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60048.684405,,,1704
Folkman-185-75415683.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60012.784291,,,1624
Folkman-185-75415683.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60015.072685,,,1608
Folkman-190-104806020.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60007.355621,,,1624
Folkman-190-104806020.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60006.672197,,,1704
Folkman-190-104806020.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60007.860048,,,1736
Folkman-190-358004741.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60056.934199,,,1692
Folkman-190-358004741.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60021.626541,,,1560
Folkman-190-358004741.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60017.332518,,,1648
Folkman-190-66337703.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60009.449627,,,1652
Folkman-190-66337703.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60016.062443,,,1564
Folkman-190-66337703.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60020.912396,,,1688
GracefulGraph-K05-P02_c18.cnf,D_lkk_kissat,1,42.8313,6.82217,13.5686,88.67,0,0,7345.91,11.1044,357.017,7529.61,UNKNOWN,True,15320
GracefulGraph-K05-P02_c18.cnf,E_lkk_selector,1,15.7866,4.98587,7.3169,49.3407,0,0,7191.88,9.44135,201.318,7296.26,UNKNOWN,True,15384
GracefulGraph-K05-P02_c18.cnf,C_lkk_cadical,1,17.3318,5.09044,9.62083,55.8825,0,0,44347.1,0,0,44444,UNKNOWN,True,28412
HCP-446-105.cnf,E_lkk_selector,1,,,,,,,,,,60013.220074,,,1620
HCP-446-105.cnf,C_lkk_cadical,1,,,,,,,,,,60013.410798,,,1716
HCP-446-105.cnf,D_lkk_kissat,1,,,,,,,,,,60008.399004,,,1724
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,C_lkk_cadical,1,,,,,,,,,,60055.503946,,,1564
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,D_lkk_kissat,1,,,,,,,,,,60053.395526,,,1552
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,E_lkk_selector,1,,,,,,,,,,60044.710614,,,1688
ITC2021_Early_10.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60029.311713,,,1752
ITC2021_Early_10.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60023.653568,,,1652
ITC2021_Early_10.xml.cnf,E_lkk_selector,1,,,,,,,,,,60023.807077,,,1648
ITC2021_Early_3.xml.cnf,C_lkk_cadical,1,111.145,49.3173,0,0,0,0,183.164,0,0,360.607,UNKNOWN,True,36180
ITC2021_Early_3.xml.cnf,D_lkk_kissat,1,98.9984,51.6906,0,0,0,0,476.34,47.0284,73.3682,696.652,UNKNOWN,True,21560
ITC2021_Early_3.xml.cnf,E_lkk_selector,1,94.652,40.5417,0,0,0,0,419.887,32.2764,62.1632,606.389,UNKNOWN,True,21544
ITC2021_Middle_1.xml.cnf,D_lkk_kissat,1,,,,,,,,,,60054.624563,,,1624
ITC2021_Middle_1.xml.cnf,E_lkk_selector,1,,,,,,,,,,60006.908817,,,1748
ITC2021_Middle_1.xml.cnf,C_lkk_cadical,1,,,,,,,,,,60011.020929,,,1604
MASG0_72_keystream76_0.cnf,E_lkk_selector,1,,,,,,,,,,60010.029441,,,1604
MASG0_72_keystream76_0.cnf,C_lkk_cadical,1,,,,,,,,,,60047.707659,,,1564
MASG0_72_keystream76_0.cnf,D_lkk_kissat,1,,,,,,,,,,60052.244819,,,1680
Ptn-7824-b18.cnf,C_lkk_cadical,1,,,,,,,,,,60017.976312,,,1736
Ptn-7824-b18.cnf,D_lkk_kissat,1,,,,,,,,,,60044.765992,,,1720
Ptn-7824-b18.cnf,E_lkk_selector,1,,,,,,,,,,60040.776498,,,1620
REGRandom-K4-L1-Seed30.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60013.189547,,,1564
REGRandom-K4-L1-Seed30.sanitized.cnf,D_lkk_kissat,1,530.476,4891.57,0,0,0,0,3855,310.666,165.666,9822.06,UNKNOWN,True,130548
REGRandom-K4-L1-Seed30.sanitized.cnf,E_lkk_selector,1,517.447,5126.52,0,0,0,0,4783.64,385.85,169.488,11064.1,UNKNOWN,True,130384
REGRandom-K4-L2-Seed35.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60005.418501,,,1648
REGRandom-K4-L2-Seed35.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60049.184011,,,1604
REGRandom-K4-L2-Seed35.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60044.894433,,,1560
SGI_30_60_19_60_6-dir.shuffled-as.sat03-112.cnf,D_lkk_kissat,1,,,,,,,,,,60039.602437,,,1652
SGI_30_60_19_60_6-dir.shuffled-as.sat03-112.cnf,E_lkk_selector,1,,,,,,,,,,60041.1617,,,1604
SGI_30_60_19_60_6-dir.shuffled-as.sat03-112.cnf,C_lkk_cadical,1,,,,,,,,,,60047.341542,,,1548
StConn_7_128.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60011.83534,,,1676
StConn_7_128.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60051.272843,,,1740
StConn_7_128.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60042.489791,,,1704
StConn_8_32.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60048.275529,,,1652
StConn_8_32.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60044.674658,,,1692
StConn_8_32.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60047.667986,,,1704
VanDerWaerden_2-3-14_186.cnf,C_lkk_cadical,1,,,,,,,,,,60048.831618,,,1740
VanDerWaerden_2-3-14_186.cnf,D_lkk_kissat,1,,,,,,,,,,60043.620326,,,1652
VanDerWaerden_2-3-14_186.cnf,E_lkk_selector,1,,,,,,,,,,60006.443636,,,1608
WS_500_16_70_10.apx_1_DC-ST.cnf,C_lkk_cadical,1,,,,,,,,,,60042.075815,,,1740
WS_500_16_70_10.apx_1_DC-ST.cnf,D_lkk_kissat,1,,,,,,,,,,60036.050896,,,1652
WS_500_16_70_10.apx_1_DC-ST.cnf,E_lkk_selector,1,,,,,,,,,,60038.115564,,,1604
WS_500_16_70_10.apx_2_DC-AD.cnf,D_lkk_kissat,1,,,,,,,,,,60034.42459,,,1608
WS_500_16_70_10.apx_2_DC-AD.cnf,E_lkk_selector,1,,,,,,,,,,60034.873532,,,1688
WS_500_16_70_10.apx_2_DC-AD.cnf,C_lkk_cadical,1,,,,,,,,,,60042.784745,,,1748
WS_500_16_90_70.apx_2_DC-AD.cnf,E_lkk_selector,1,,,,,,,,,,60055.872332,,,1648
WS_500_16_90_70.apx_2_DC-AD.cnf,C_lkk_cadical,1,,,,,,,,,,60018.302745,,,1652
WS_500_16_90_70.apx_2_DC-AD.cnf,D_lkk_kissat,1,,,,,,,,,,60009.635308,,,1652
af-synthesis_stb_50_100_4_sat.cnf,C_lkk_cadical,1,,,,,,,,,,60051.042707,,,1624
af-synthesis_stb_50_100_4_sat.cnf,D_lkk_kissat,1,,,,,,,,,,60042.342896,,,1676
af-synthesis_stb_50_100_4_sat.cnf,E_lkk_selector,1,,,,,,,,,,60033.784486,,,1700
af-synthesis_stb_50_100_9_sat.cnf,C_lkk_cadical,1,,,,,,,,,,60051.078916,,,1624
af-synthesis_stb_50_100_9_sat.cnf,D_lkk_kissat,1,228.406,1523.89,0,0,0,0,27191.1,115.167,306.241,29121.3,UNKNOWN,True,42168
af-synthesis_stb_50_100_9_sat.cnf,E_lkk_selector,1,276.905,1402.03,0,0,0,0,26464.6,92.0612,556.706,28286.1,UNKNOWN,True,42300
af-synthesis_stb_50_100_9_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60010.372199,,,1700
af-synthesis_stb_50_100_9_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60007.583644,,,1740
af-synthesis_stb_50_100_9_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60052.706076,,,1700
af-synthesis_stb_50_120_4_sat.cnf,D_lkk_kissat,1,,,,,,,,,,60051.111545,,,1648
af-synthesis_stb_50_120_4_sat.cnf,E_lkk_selector,1,,,,,,,,,,60047.956724,,,1624
af-synthesis_stb_50_120_4_sat.cnf,C_lkk_cadical,1,,,,,,,,,,60057.160103,,,1736
af-synthesis_stb_50_140_1_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60043.407586,,,1560
af-synthesis_stb_50_140_1_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60055.660597,,,1704
af-synthesis_stb_50_140_1_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60049.844826,,,1676
af-synthesis_stb_50_140_3_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60046.820194,,,1548
af-synthesis_stb_50_140_3_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60046.057711,,,1624
af-synthesis_stb_50_140_3_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60047.495647,,,1620
af-synthesis_stb_50_200_0_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60014.056025,,,1648
af-synthesis_stb_50_200_0_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60049.388794,,,1736
af-synthesis_stb_50_200_0_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60053.749179,,,1736
af-synthesis_stb_50_200_4_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60055.674307,,,1652
af-synthesis_stb_50_200_4_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60050.654808,,,1648
af-synthesis_stb_50_200_4_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60039.563698,,,1704
af-synthesis_stb_50_40_2_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60047.089257,,,1740
af-synthesis_stb_50_40_2_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60051.816274,,,1652
af-synthesis_stb_50_40_2_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60052.067864,,,1552
af-synthesis_stb_50_40_9_unsat.cnf,E_lkk_selector,1,,,,,,,,,,60042.893561,,,1704
af-synthesis_stb_50_40_9_unsat.cnf,C_lkk_cadical,1,,,,,,,,,,60013.171828,,,1724
af-synthesis_stb_50_40_9_unsat.cnf,D_lkk_kissat,1,,,,,,,,,,60047.248442,,,1648
apn-sbox5-cut3-symmbreak.cnf,C_lkk_cadical,1,,,,,,,,,,60053.083749,,,1620
apn-sbox5-cut3-symmbreak.cnf,D_lkk_kissat,1,,,,,,,,,,60051.612683,,,1656
apn-sbox5-cut3-symmbreak.cnf,E_lkk_selector,1,,,,,,,,,,60007.477182,,,1620
asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,C_lkk_cadical,1,,,,,,,,,,60025.20082,,,1692
asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,D_lkk_kissat,1,,,,,,,,,,60026.037958,,,1676
asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,E_lkk_selector,1,,,,,,,,,,60030.338294,,,1620
asconhashv12_opt64_H11_M2-tBi5i1RIgRz_m0_1_U23.c.cnf,C_lkk_cadical,1,,,,,,,,,,60027.628329,,,1620
asconhashv12_opt64_H11_M2-tBi5i1RIgRz_m0_1_U23.c.cnf,D_lkk_kissat,1,,,,,,,,,,60023.658354,,,1740
asconhashv12_opt64_H11_M2-tBi5i1RIgRz_m0_1_U23.c.cnf,E_lkk_selector,1,,,,,,,,,,60035.583323,,,1564
asconhashv12_opt64_H5_M2-xEJ8F_m0_3_U5.c.cnf,D_lkk_kissat,1,,,,,,,,,,60048.774002,,,1752
asconhashv12_opt64_H5_M2-xEJ8F_m0_3_U5.c.cnf,E_lkk_selector,1,,,,,,,,,,60050.595291,,,1652
asconhashv12_opt64_H5_M2-xEJ8F_m0_3_U5.c.cnf,C_lkk_cadical,1,,,,,,,,,,60020.166474,,,1736
asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,E_lkk_selector,1,,,,,,,,,,60019.506368,,,1752
asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,C_lkk_cadical,1,,,,,,,,,,60017.480978,,,1620
asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,D_lkk_kissat,1,,,,,,,,,,60054.692962,,,1720
barman-pfile06-022.sas.ex.7.cnf,C_lkk_cadical,1,,,,,,,,,,60043.259314,,,1724
barman-pfile06-022.sas.ex.7.cnf,D_lkk_kissat,1,,,,,,,,,,60042.192861,,,1652
barman-pfile06-022.sas.ex.7.cnf,E_lkk_selector,1,,,,,,,,,,60034.363825,,,1740
battleship-14-26-sat.cnf,C_lkk_cadical,1,4.70458,1.7801,0.953642,42.5208,0,0,4529.99,0,0,4583.04,UNKNOWN,True,18160
battleship-14-26-sat.cnf,D_lkk_kissat,1,3.08449,1.22718,0.829941,34.272,0,0,990.433,2.5768,-6.99053,1043.07,UNKNOWN,True,9624
battleship-14-26-sat.cnf,E_lkk_selector,1,3.45191,1.19591,0.827299,36.792,0,0,4423.14,0,0,4469.04,UNKNOWN,True,18268
bphp_p23_h22.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60013.204831,,,1620
bphp_p23_h22.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60052.228355,,,1648
bphp_p23_h22.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60014.29017,,,1608
bvsub_19952.smt2.cnf,D_lkk_kissat,1,,,,,,,,,,60025.453668,,,1656
bvsub_19952.smt2.cnf,E_lkk_selector,1,,,,,,,,,,60024.936009,,,1680
bvsub_19952.smt2.cnf,C_lkk_cadical,1,,,,,,,,,,60020.846588,,,1752
circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60010.610729,,,1740
circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60016.256131,,,1700
circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60053.615818,,,1740
circuit_32in32out_with_64gates_8in6out_dist128_seed2.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60025.806782,,,1648
circuit_32in32out_with_64gates_8in6out_dist128_seed2.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60010.838039,,,1704
circuit_32in32out_with_64gates_8in6out_dist128_seed2.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60055.143768,,,1548
circuit_32in32out_with_70gates_7in7out_dist128_seed1.sanitized.cnf,C_lkk_cadical,1,,,,,,,,,,60023.217082,,,1652
circuit_32in32out_with_70gates_7in7out_dist128_seed1.sanitized.cnf,D_lkk_kissat,1,,,,,,,,,,60006.564575,,,1704
circuit_32in32out_with_70gates_7in7out_dist128_seed1.sanitized.cnf,E_lkk_selector,1,,,,,,,,,,60007.559103,,,1624
