instance,stratum,domain,selector_choice,selector_reason,lkk_cadical_par2_ms,lkk_kissat_par2_ms,selector_par2_ms,oracle_par2_ms,regret_ms,picked_faster,harmful,tie,selector_ms
uf250-096.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",619.152421,116.583038,116.643604,116.583038,0.06056599999999435,False,True,False,
uf250-097.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",819.36158,518.297922,568.967567,518.297922,50.66964500000006,False,True,False,
uf250-098.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",267.298972,166.827088,217.538037,166.827088,50.710949,False,True,False,
uf250-099.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",618.979733,116.225625,116.747415,116.225625,0.52179000000001,False,True,False,
uuf200-01.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",468.58087,467.60686,519.229254,467.60686,51.622393999999986,False,True,False,
uuf200-010.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",669.890265,719.001902,870.903803,669.890265,201.01353800000004,False,True,False,
uuf200-011.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",519.302512,618.092206,668.578546,519.302512,149.27603399999998,False,True,False,
uuf200-012.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=31,registry=UNKNOWN)",568.298695,719.525371,771.310392,568.298695,203.01169700000003,False,True,False,
uuf200-013.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",418.466319,367.956758,368.312067,367.956758,0.35530900000003385,False,True,False,
uuf200-014.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",719.925193,669.412588,668.862807,669.412588,-0.5497810000000527,False,False,False,
uuf200-015.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",520.176447,417.957255,469.48431,417.957255,51.52705500000002,False,True,False,
uuf200-016.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",469.401347,669.462244,973.542491,469.401347,504.14114400000005,False,True,False,
uuf200-018.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",469.693188,820.532867,770.315174,469.693188,300.62198599999994,False,True,False,
uuf200-020.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",318.980034,369.135259,319.62758,318.980034,0.6475460000000339,False,True,False,
uuf200-021.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",569.238489,469.380764,468.816118,469.380764,-0.564645999999982,False,False,False,
uuf200-022.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",569.715568,619.676242,619.938221,569.715568,50.22265300000004,False,True,False,
uuf200-024.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",870.296402,871.794014,822.282655,870.296402,-48.01374699999997,False,False,False,
uuf200-025.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",921.07025,820.337533,821.057421,820.337533,0.719887999999969,False,True,False,
uuf200-026.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",823.58121,1127.071136,921.949667,823.58121,98.36845699999992,False,True,False,
uuf200-027.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",519.767569,470.444519,367.999917,470.444519,-102.44460200000003,False,False,False,
uuf200-028.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",519.340145,619.025827,569.757903,519.340145,50.41775800000005,False,True,False,
uuf200-029.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",619.489724,569.234423,568.717029,569.234423,-0.5173939999999675,False,False,False,
uuf200-030.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",268.576716,318.28628,267.508163,268.576716,-1.0685529999999517,False,False,False,
uuf200-031.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",417.880027,367.930212,418.327401,367.930212,50.397189000000026,False,True,False,
uuf200-032.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",669.537912,568.128672,568.53831,568.128672,0.40963799999997264,False,True,False,
uuf200-033.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",267.125526,568.77497,517.701801,267.125526,250.57627500000007,False,True,False,
uuf200-034.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=38,registry=UNKNOWN)",469.448682,519.125045,418.115495,469.448682,-51.33318700000001,False,False,False,
uuf200-035.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=38,registry=UNKNOWN)",417.983075,467.910379,518.750724,417.983075,100.767649,False,True,False,
uuf200-037.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",568.681123,770.382425,668.876824,568.681123,100.1957010000001,False,True,False,
uuf200-038.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",519.695198,621.840079,619.440927,519.695198,99.74572899999998,False,True,False,
uuf200-039.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",267.973569,418.22829,417.930622,267.973569,149.95705300000003,False,True,False,
uuf200-04.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",2078.829917,1323.831524,1071.455442,1323.831524,-252.376082,False,False,False,
uuf200-040.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",519.435556,722.447705,770.643794,519.435556,251.20823799999994,False,True,False,
uuf200-041.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",519.11242,519.719495,469.399458,519.11242,-49.71296200000006,False,False,False,
uuf200-042.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",317.876664,367.790751,367.813358,317.876664,49.93669399999999,False,True,False,
uuf200-043.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",520.515473,468.454363,518.232647,468.454363,49.77828400000004,False,True,False,
uuf200-044.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=38,registry=UNKNOWN)",420.07945,569.689919,620.783087,420.07945,200.70363700000001,False,True,False,
uuf200-045.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",518.625828,871.136,820.350923,518.625828,301.725095,False,True,False,
uuf200-046.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",819.689231,769.730935,972.58988,769.730935,202.85894499999995,False,True,False,
uuf200-047.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",470.418292,419.57601,369.250447,419.57601,-50.32556299999999,False,False,False,
uuf200-048.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",519.662809,671.80095,771.95392,519.662809,252.291111,False,True,False,
uuf200-049.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",669.37797,618.351153,670.071107,618.351153,51.71995400000003,False,True,False,
uuf200-05.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",569.025617,568.752957,619.97294,568.752957,51.21998299999996,False,True,False,
uuf200-050.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",570.065023,518.86099,518.599038,518.86099,-0.2619520000000648,False,False,False,
uuf200-052.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",618.986586,819.694965,718.037546,618.986586,99.05096000000003,False,True,False,
uuf200-053.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",317.977667,368.963655,367.393397,317.977667,49.415729999999996,False,True,False,
uuf200-054.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",1175.207753,820.184011,769.306706,820.184011,-50.87730500000009,False,False,False,
uuf200-055.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",520.191351,569.154182,520.473379,520.191351,0.2820279999999684,False,True,False,
uuf200-056.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",871.804357,770.297708,670.017547,770.297708,-100.28016099999991,False,False,False,
uuf200-057.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",418.959297,519.992996,519.934377,418.959297,100.97508000000005,False,True,False,
uuf200-058.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",670.509892,569.65109,618.930833,569.65109,49.27974300000005,False,True,False,
uuf200-059.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",469.177148,469.029186,469.248259,469.029186,0.21907300000003715,False,True,False,
uuf200-06.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",518.9331,519.148327,569.142073,518.9331,50.208973000000015,False,True,False,
uuf200-062.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=38,registry=UNKNOWN)",218.115114,267.495094,317.709724,218.115114,99.59460999999999,False,True,False,
uuf200-063.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",519.362985,719.760674,821.571683,519.362985,302.208698,False,True,False,
uuf200-064.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",1072.351434,769.282506,719.360036,769.282506,-49.922469999999976,False,False,False,
uuf200-065.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",619.570938,518.941175,569.765541,518.941175,50.82436599999994,False,True,False,
uuf200-066.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",1171.408532,920.956418,920.21945,920.956418,-0.7369679999999335,False,False,False,
uuf200-067.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",518.159504,618.524493,620.025186,518.159504,101.86568199999999,False,True,False,
uuf200-069.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",268.344757,267.83861,318.601248,267.83861,50.76263799999998,False,True,False,
uuf200-070.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",368.915336,619.816445,569.211851,368.915336,200.296515,False,True,False,
uuf200-071.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",468.72314,619.46241,519.205501,468.72314,50.482361000000026,False,True,False,
uuf200-072.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",468.34937,721.378278,670.570123,468.34937,202.22075299999995,False,True,False,
uuf200-073.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",267.933484,418.403522,518.768546,267.933484,250.835062,False,True,False,
uuf200-074.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",619.59662,670.414955,771.792732,619.59662,152.19611199999997,False,True,False,
uuf200-075.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",520.411043,820.80572,873.35698,520.411043,352.9459370000001,False,True,False,
uuf200-076.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",217.703557,268.399178,318.570847,217.703557,100.86729000000003,False,True,False,
uuf200-077.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",318.412754,368.33873,420.609272,318.412754,102.19651799999997,False,True,False,
uuf200-078.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",519.402217,619.061386,670.277353,519.402217,150.875136,False,True,False,
uuf200-08.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=31,registry=UNKNOWN)",669.484849,669.900063,669.139815,669.484849,-0.34503400000005513,False,False,False,
uuf200-080.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",669.706977,921.218198,820.327057,669.706977,150.62007999999992,False,True,False,
uuf200-081.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",669.990097,719.459101,669.033761,669.990097,-0.9563359999999648,False,False,False,
uuf200-084.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",317.778129,368.454381,317.532842,317.778129,-0.24528699999996206,False,False,False,
uuf200-086.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",369.123219,668.598513,720.524948,369.123219,351.401729,False,True,False,
uuf200-087.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",568.243299,418.22868,469.425943,418.22868,51.19726300000002,False,True,False,
uuf200-088.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",267.637323,419.147527,367.788109,267.637323,100.15078600000004,False,True,False,
uuf200-09.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",368.176489,368.633291,367.087763,368.176489,-1.0887260000000083,False,False,False,
uuf200-090.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",419.031759,467.757732,468.470085,419.031759,49.43832599999996,False,True,False,
uuf200-091.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=31,registry=UNKNOWN)",569.823075,669.85546,720.558014,569.823075,150.73493899999994,False,True,False,
uuf200-092.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=33,registry=UNKNOWN)",418.443955,619.793327,519.205786,418.443955,100.76183099999997,False,True,False,
uuf200-093.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",469.69412,469.380259,418.898994,469.380259,-50.48126500000001,False,False,False,
uuf200-094.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",671.028206,669.21115,720.416723,669.21115,51.20557300000007,False,True,False,
uuf200-095.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=34,registry=UNKNOWN)",919.9021,771.287721,770.32458,771.287721,-0.9631410000000642,False,False,False,
uuf200-097.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=35,registry=UNKNOWN)",368.288587,418.750519,519.777814,368.288587,151.48922700000003,False,True,False,
uuf200-098.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=32,registry=UNKNOWN)",669.816645,770.780002,819.742975,669.816645,149.92633,False,True,False,
uuf200-099.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",819.729349,719.246576,669.8332,719.246576,-49.41337599999997,False,False,False,
uuf250-01.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",5134.884325,3177.940745,2927.833401,3177.940745,-250.107344,False,False,False,
uuf250-010.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",3480.06661,2776.469998,2625.621068,2776.469998,-150.8489300000001,False,False,False,
uuf250-0100.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",6141.361213,5437.038074,5386.191876,5437.038074,-50.846198000000186,False,False,False,
uuf250-011.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",9400.558167,6439.821233,6691.923749,6439.821233,252.10251599999992,False,True,False,
uuf250-012.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",4583.693957,3177.536029,3127.916707,3177.536029,-49.61932200000001,False,False,False,
uuf250-013.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=46,registry=UNKNOWN)",5537.284273,3579.367461,3429.553224,3579.367461,-149.81423700000005,False,False,False,
uuf250-014.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",5486.48687,4031.107489,4283.066854,4031.107489,251.9593649999997,False,True,False,
uuf250-015.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",5839.912342,4583.42939,4231.105654,4583.42939,-352.3237360000003,False,False,False,
uuf250-019.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=48,registry=UNKNOWN)",4883.630754,3378.724532,3833.031691,3378.724532,454.30715899999996,False,True,False,
uuf250-02.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",6039.367087,3729.784254,3679.705887,3729.784254,-50.07836700000007,False,False,False,
uuf250-022.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",14433.219112,16449.87201,7193.487875,14433.219112,-7239.731237000001,False,False,False,
uuf250-023.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",5594.489346,4140.232176,5716.687583,4140.232176,1576.4554069999995,False,True,False,
uuf250-027.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",6848.350001,7702.53908,7101.71664,6848.350001,253.36663899999985,False,True,False,
uuf250-028.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",5439.282358,3981.757347,4082.677842,3981.757347,100.92049499999985,False,True,False,
uuf250-03.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",3931.019818,3529.81167,4233.755158,3529.81167,703.9434879999999,False,True,False,
uuf250-030.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",2927.694251,2224.06508,2627.348143,2224.06508,403.2830630000003,False,True,False,
uuf250-031.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",14874.016774,5790.682821,5489.366103,5790.682821,-301.31671800000004,False,False,False,
uuf250-032.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",5943.652879,7550.213394,4888.067628,5943.652879,-1055.5852510000004,False,False,False,
uuf250-034.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=36,registry=UNKNOWN)",7045.455488,6942.717583,7651.370416,6942.717583,708.6528330000001,False,True,False,
uuf250-035.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",6791.187557,5991.218159,6292.337369,5991.218159,301.11920999999984,False,True,False,
uuf250-036.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",3279.837361,2075.725875,1521.477781,2075.725875,-554.248094,False,False,False,
uuf250-038.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",1321.488929,1170.261509,1120.735725,1170.261509,-49.52578399999993,False,False,False,
uuf250-039.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",3481.761796,2577.565305,2626.612543,2577.565305,49.04723800000011,False,True,False,
uuf250-04.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",5386.31665,4635.833378,4383.092059,4635.833378,-252.74131900000066,False,False,False,
uuf250-040.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",1471.839265,1372.798623,1172.400926,1372.798623,-200.39769699999988,False,False,False,
uuf250-041.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",3131.752572,2579.413334,2225.089409,2579.413334,-354.3239249999997,False,False,False,
uuf250-042.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",6242.01967,5289.331371,6996.578197,5289.331371,1707.2468259999996,False,True,False,
uuf250-043.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",13571.958806,3881.658702,4233.041932,3881.658702,351.3832299999999,False,True,False,
uuf250-045.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=47,registry=UNKNOWN)",2424.638908,2476.416214,2274.06832,2424.638908,-150.57058800000004,False,False,False,
uuf250-046.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",12372.86884,6998.54201,7244.573606,6998.54201,246.0315959999998,False,True,False,
uuf250-047.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",4988.913688,4086.753914,3783.844066,4086.753914,-302.9098479999998,False,False,False,
uuf250-048.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",1223.114188,1475.184793,1524.959466,1223.114188,301.845278,False,True,False,
uuf250-049.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=46,registry=UNKNOWN)",3232.450893,3029.451155,3129.869316,3029.451155,100.4181609999996,False,True,False,
uuf250-05.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",3182.142119,3028.928336,3331.544239,3028.928336,302.6159029999999,False,True,False,
uuf250-050.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",6345.701092,5289.197876,5441.442489,5289.197876,152.24461299999984,False,True,False,
uuf250-051.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",10260.492391,6191.814209,8452.666971,6191.814209,2260.8527620000004,False,True,False,
uuf250-052.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",8959.807249,7502.652458,7051.140717,7502.652458,-451.51174099999935,False,False,False,
uuf250-053.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",15442.788421,8054.357425,9913.069384,8054.357425,1858.7119590000002,False,True,False,
uuf250-054.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=39,registry=UNKNOWN)",7104.803678,6098.458364,5192.377604,6098.458364,-906.0807599999998,False,False,False,
uuf250-055.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",1827.767443,1526.975386,1474.807386,1526.975386,-52.16800000000012,False,False,False,
uuf250-056.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",3893.260982,2731.847804,3083.065544,2731.847804,351.21774000000005,False,True,False,
uuf250-057.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",5345.469502,5092.415801,4741.933269,5092.415801,-350.482532,False,False,False,
uuf250-058.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",18862.66386,7653.008972,8511.702626,7653.008972,858.6936540000006,False,True,False,
uuf250-059.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",7927.53009,3737.263401,3289.463383,3737.263401,-447.80001800000036,False,False,False,
uuf250-06.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",4740.355202,4943.334783,4740.875477,4740.355202,0.5202749999998559,False,True,False,
uuf250-060.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=47,registry=UNKNOWN)",2782.390422,2631.031922,2832.633078,2631.031922,201.60115599999972,False,True,False,
uuf250-061.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=39,registry=UNKNOWN)",10622.283897,8256.718318,8457.694554,8256.718318,200.97623600000043,False,True,False,
uuf250-064.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",6701.01277,3784.05219,3734.185848,3784.05219,-49.866341999999804,False,False,False,
uuf250-065.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",2528.009082,2478.103567,2477.724512,2478.103567,-0.379055000000335,False,False,False,
uuf250-066.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",12223.73272,10657.84957,11009.466416,10657.84957,351.616845999999,False,True,False,
uuf250-067.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",3882.537473,2726.006043,3381.194701,2726.006043,655.188658,False,True,False,
uuf250-068.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",970.099879,1272.684559,1171.509301,970.099879,201.40942200000006,False,True,False,
uuf250-069.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",6544.215164,5340.679382,4988.484426,5340.679382,-352.1949560000003,False,False,False,
uuf250-07.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",7048.845819,4085.629842,4136.477892,4085.629842,50.84805000000006,False,True,False,
uuf250-070.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",17490.226022,9710.528112,9908.108354,9710.528112,197.580242,False,True,False,
uuf250-071.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",8552.415497,6794.706427,6346.964379,6794.706427,-447.74204800000007,False,False,False,
uuf250-073.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",1823.538777,1371.539791,1421.508781,1371.539791,49.968990000000076,False,True,False,
uuf250-074.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",4184.008952,3429.839645,3480.146518,3429.839645,50.306872999999996,False,True,False,
uuf250-076.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",4837.100893,4334.160469,4132.342393,4334.160469,-201.81807600000047,False,False,False,
uuf250-078.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=48,registry=UNKNOWN)",5389.697026,6796.868007,6695.364293,5389.697026,1305.6672669999998,False,True,False,
uuf250-079.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=39,registry=UNKNOWN)",4286.102437,4335.865336,4283.811162,4286.102437,-2.2912749999995867,False,False,False,
uuf250-08.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",5239.364998,3630.87614,3681.237581,3630.87614,50.36144100000001,False,True,False,
