instance,source,set,domain,stratum,split,cnf_sha256,declared_result,mode,seed,status,runtime_ms,par2_ms,timed_out,peak_rss_kb,conflicts,decisions,propagations,restarts,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,structural_result,fallback_used,fallback_engine,selector_choice,selector_reason,fallback_ms,fallback_serialize_ms,fallback_overhead_ms,total_end_to_end_ms,raw_log
flat200-90.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a26ce4e84ee5eaa89eb2dedb2ed03e6978a6f2502d8db5eaf1037454770ad259,,E_lkk_selector,1,SATISFIABLE,65.805501,65.805501,False,5564,636,802,90890,0,3.1177,0.308395,0.654136,3.32939,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",35.7099,2.05344,17.7633,55.9504,results/phase5/20260818Tphase6full02Z/logs/evaluation/00120_flat200-90__E_lkk_selector__seed1.log
flat200-91.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,,B_kissat,1,SATISFIABLE,66.672236,66.672236,False,1692,794,1201,103113,16,,,,,,,,,,,,,,,66.672236,results/phase5/20260818Tphase6full02Z/logs/evaluation/00121_flat200-91__B_kissat__seed1.log
flat200-91.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,,C_lkk_cadical,1,SATISFIABLE,33.724273,33.724273,False,6516,590,742,72707,-1,3.05529,0.264328,0.668476,4.27989,0,0,UNKNOWN,True,cadical,,,11.2701,0,0,21.7847,results/phase5/20260818Tphase6full02Z/logs/evaluation/00121_flat200-91__C_lkk_cadical__seed1.log
flat200-91.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,,D_lkk_kissat,1,SATISFIABLE,65.911965,65.911965,False,5548,794,1201,103113,16,3.27411,0.261908,0.650278,3.34987,0,0,UNKNOWN,True,kissat,,,36.3209,1.72188,18.0427,54.8442,results/phase5/20260818Tphase6full02Z/logs/evaluation/00121_flat200-91__D_lkk_kissat__seed1.log
flat200-91.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,,E_lkk_selector,1,SATISFIABLE,117.249985,117.249985,False,5440,794,1201,103113,16,3.49587,0.260445,0.64006,3.49558,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",44.6175,2.46375,17.0812,67.1542,results/phase5/20260818Tphase6full02Z/logs/evaluation/00121_flat200-91__E_lkk_selector__seed1.log
flat200-91.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,,A_cadical,1,SATISFIABLE,66.152174,66.152174,False,2388,0,742,72707,7,,,,,,,,,,,,,,,66.152174,results/phase5/20260818Tphase6full02Z/logs/evaluation/00121_flat200-91__A_cadical__seed1.log
flat200-92.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,,C_lkk_cadical,1,SATISFIABLE,66.959734,66.959734,False,6256,461,541,62992,-1,10.0507,0.304089,0.715758,3.98043,0,0,UNKNOWN,True,cadical,,,9.43936,0,0,26.6554,results/phase5/20260818Tphase6full02Z/logs/evaluation/00122_flat200-92__C_lkk_cadical__seed1.log
flat200-92.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,,D_lkk_kissat,1,SATISFIABLE,65.877515,65.877515,False,5312,331,490,51359,3,3.11439,0.258022,0.610421,3.47573,0,0,UNKNOWN,True,kissat,,,28.5761,1.87918,10.4553,46.1852,results/phase5/20260818Tphase6full02Z/logs/evaluation/00122_flat200-92__D_lkk_kissat__seed1.log
flat200-92.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,,E_lkk_selector,1,SATISFIABLE,66.130974,66.130974,False,5632,331,490,51359,3,3.00378,0.265185,0.887345,3.26386,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",30.1444,1.88571,12.0301,49.9678,results/phase5/20260818Tphase6full02Z/logs/evaluation/00122_flat200-92__E_lkk_selector__seed1.log
flat200-92.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,,A_cadical,1,SATISFIABLE,66.764336,66.764336,False,2392,0,541,62992,0,,,,,,,,,,,,,,,66.764336,results/phase5/20260818Tphase6full02Z/logs/evaluation/00122_flat200-92__A_cadical__seed1.log
flat200-92.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,,B_kissat,1,SATISFIABLE,34.324674,34.324674,False,1648,331,490,51359,3,,,,,,,,,,,,,,,34.324674,results/phase5/20260818Tphase6full02Z/logs/evaluation/00122_flat200-92__B_kissat__seed1.log
flat200-93.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,,D_lkk_kissat,1,SATISFIABLE,65.752187,65.752187,False,5500,370,468,54349,0,11.0521,0.256897,0.639783,3.46688,0,0,UNKNOWN,True,kissat,,,29.911,1.92681,11.8378,55.9619,results/phase5/20260818Tphase6full02Z/logs/evaluation/00123_flat200-93__D_lkk_kissat__seed1.log
flat200-93.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,,E_lkk_selector,1,SATISFIABLE,65.816714,65.816714,False,5616,370,468,54349,0,3.0285,0.258739,0.641447,3.40429,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",31.206,1.78539,12.9914,48.805,results/phase5/20260818Tphase6full02Z/logs/evaluation/00123_flat200-93__E_lkk_selector__seed1.log
flat200-93.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,,A_cadical,1,SATISFIABLE,66.76035,66.76035,False,2256,0,216,21107,1,,,,,,,,,,,,,,,66.76035,results/phase5/20260818Tphase6full02Z/logs/evaluation/00123_flat200-93__A_cadical__seed1.log
flat200-93.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,,B_kissat,1,SATISFIABLE,67.177542,67.177542,False,1784,370,468,54349,0,,,,,,,,,,,,,,,67.177542,results/phase5/20260818Tphase6full02Z/logs/evaluation/00123_flat200-93__B_kissat__seed1.log
flat200-93.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,,C_lkk_cadical,1,SATISFIABLE,34.760659,34.760659,False,6400,159,216,21107,-1,3.30341,0.289415,0.725029,3.7961,0,0,UNKNOWN,True,cadical,,,3.37212,0,0,12.9662,results/phase5/20260818Tphase6full02Z/logs/evaluation/00123_flat200-93__C_lkk_cadical__seed1.log
flat200-97.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,,E_lkk_selector,1,SATISFIABLE,66.198691,66.198691,False,5496,356,494,54772,0,9.92776,0.250987,0.619872,3.36543,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",29.6252,2.10737,11.7325,53.8384,results/phase5/20260818Tphase6full02Z/logs/evaluation/00124_flat200-97__E_lkk_selector__seed1.log
flat200-97.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,,A_cadical,1,SATISFIABLE,66.145462,66.145462,False,2388,0,615,65666,0,,,,,,,,,,,,,,,66.145462,results/phase5/20260818Tphase6full02Z/logs/evaluation/00124_flat200-97__A_cadical__seed1.log
flat200-97.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,,B_kissat,1,SATISFIABLE,34.030093,34.030093,False,1700,356,494,54772,0,,,,,,,,,,,,,,,34.030093,results/phase5/20260818Tphase6full02Z/logs/evaluation/00124_flat200-97__B_kissat__seed1.log
flat200-97.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,,C_lkk_cadical,1,SATISFIABLE,34.92483,34.92483,False,6532,539,615,65666,-1,2.93831,0.259808,0.660374,3.39364,0,0,UNKNOWN,True,cadical,,,11.2907,0,0,20.4099,results/phase5/20260818Tphase6full02Z/logs/evaluation/00124_flat200-97__C_lkk_cadical__seed1.log
flat200-97.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,,D_lkk_kissat,1,SATISFIABLE,66.365766,66.365766,False,5464,356,494,54772,0,3.47837,0.317677,0.840752,4.33307,0,0,UNKNOWN,True,kissat,,,34.2976,2.35493,16.6526,54.2139,results/phase5/20260818Tphase6full02Z/logs/evaluation/00124_flat200-97__D_lkk_kissat__seed1.log
flat200-98.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,,A_cadical,1,SATISFIABLE,66.440105,66.440105,False,2392,0,427,42875,3,,,,,,,,,,,,,,,66.440105,results/phase5/20260818Tphase6full02Z/logs/evaluation/00125_flat200-98__A_cadical__seed1.log
flat200-98.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,,B_kissat,1,SATISFIABLE,66.709289,66.709289,False,1688,555,991,83121,22,,,,,,,,,,,,,,,66.709289,results/phase5/20260818Tphase6full02Z/logs/evaluation/00125_flat200-98__B_kissat__seed1.log
flat200-98.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,,C_lkk_cadical,1,SATISFIABLE,34.149574,34.149574,False,6576,322,427,42875,-1,3.11469,0.273292,0.617862,3.3528,0,0,UNKNOWN,True,cadical,,,5.73887,0,0,14.4191,results/phase5/20260818Tphase6full02Z/logs/evaluation/00125_flat200-98__C_lkk_cadical__seed1.log
flat200-98.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,,D_lkk_kissat,1,SATISFIABLE,117.033742,117.033742,False,5668,555,991,83121,22,3.65731,0.268223,0.635988,3.92702,0,0,UNKNOWN,True,kissat,,,41.2364,2.46812,23.7045,64.7711,results/phase5/20260818Tphase6full02Z/logs/evaluation/00125_flat200-98__D_lkk_kissat__seed1.log
flat200-98.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,,E_lkk_selector,1,SATISFIABLE,116.680549,116.680549,False,5676,555,991,83121,22,3.03572,0.270864,0.641732,3.34979,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",46.0774,2.62253,18.6999,67.4708,results/phase5/20260818Tphase6full02Z/logs/evaluation/00125_flat200-98__E_lkk_selector__seed1.log
flat200-99.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,,B_kissat,1,SATISFIABLE,66.857384,66.857384,False,1792,990,2439,144499,113,,,,,,,,,,,,,,,66.857384,results/phase5/20260818Tphase6full02Z/logs/evaluation/00126_flat200-99__B_kissat__seed1.log
flat200-99.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,,C_lkk_cadical,1,SATISFIABLE,66.767748,66.767748,False,6568,1378,2140,183270,-1,3.40928,0.287553,0.699832,3.62444,0,0,UNKNOWN,True,cadical,,,27.901,0,0,37.4835,results/phase5/20260818Tphase6full02Z/logs/evaluation/00126_flat200-99__C_lkk_cadical__seed1.log
flat200-99.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,,D_lkk_kissat,1,SATISFIABLE,117.684762,117.684762,False,5308,990,2439,144499,113,4.12855,0.360581,0.880786,4.63274,0,0,UNKNOWN,True,kissat,,,57.3164,2.88168,20.1981,80.4146,results/phase5/20260818Tphase6full02Z/logs/evaluation/00126_flat200-99__D_lkk_kissat__seed1.log
flat200-99.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,,E_lkk_selector,1,SATISFIABLE,117.197553,117.197553,False,5476,990,2439,144499,113,3.80104,0.275859,0.674118,3.57062,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=200,registry=UNKNOWN)",42.2458,2.39584,14.6416,63.2058,results/phase5/20260818Tphase6full02Z/logs/evaluation/00126_flat200-99__E_lkk_selector__seed1.log
flat200-99.cnf,SATLIB,flat200,matching_capacity,resource_allocation_like,evaluation,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,,A_cadical,1,SATISFIABLE,116.902233,116.902233,False,2988,0,2140,198210,67,,,,,,,,,,,,,,,116.902233,results/phase5/20260818Tphase6full02Z/logs/evaluation/00126_flat200-99__A_cadical__seed1.log
flat100-1.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,,C_lkk_cadical,1,SATISFIABLE,34.797372,34.797372,False,5400,0,0,0,-1,14.617,0.169994,0.344748,1.87868,0,0,UNKNOWN,True,cadical,,,0.352997,0,0,18.6471,results/phase5/20260818Tphase6full02Z/logs/evaluation/00127_flat100-1__C_lkk_cadical__seed1.log
flat100-1.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,,D_lkk_kissat,1,SATISFIABLE,66.801275,66.801275,False,4864,0,0,300,0,2.54236,0.172349,0.348087,1.8554,0,0,UNKNOWN,True,kissat,,,16.5245,1.62969,1.62969,32.1886,results/phase5/20260818Tphase6full02Z/logs/evaluation/00127_flat100-1__D_lkk_kissat__seed1.log
flat100-1.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,,E_lkk_selector,1,SATISFIABLE,66.604581,66.604581,False,4832,0,0,300,0,2.85867,0.178527,0.376264,1.9388,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",14.3731,1.59794,1.59794,31.2225,results/phase5/20260818Tphase6full02Z/logs/evaluation/00127_flat100-1__E_lkk_selector__seed1.log
flat100-1.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,,A_cadical,1,SATISFIABLE,67.589315,67.589315,False,1916,0,0,0,0,,,,,,,,,,,,,,,67.589315,results/phase5/20260818Tphase6full02Z/logs/evaluation/00127_flat100-1__A_cadical__seed1.log
flat100-1.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,,B_kissat,1,SATISFIABLE,17.921976,17.921976,False,1780,0,0,300,0,,,,,,,,,,,,,,,17.921976,results/phase5/20260818Tphase6full02Z/logs/evaluation/00127_flat100-1__B_kissat__seed1.log
flat100-10.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,,D_lkk_kissat,1,SATISFIABLE,66.539166,66.539166,False,4908,0,0,300,0,10.8795,0.178177,0.365526,1.87234,0,0,UNKNOWN,True,kissat,,,14.7305,2.12487,2.12487,37.9252,results/phase5/20260818Tphase6full02Z/logs/evaluation/00128_flat100-10__D_lkk_kissat__seed1.log
flat100-10.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,,E_lkk_selector,1,SATISFIABLE,66.611972,66.611972,False,4856,0,0,300,0,2.35297,0.151971,0.31438,1.61295,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",12.5106,1.41782,1.41782,26.972,results/phase5/20260818Tphase6full02Z/logs/evaluation/00128_flat100-10__E_lkk_selector__seed1.log
flat100-10.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,,A_cadical,1,SATISFIABLE,66.860149,66.860149,False,1912,0,0,0,0,,,,,,,,,,,,,,,66.860149,results/phase5/20260818Tphase6full02Z/logs/evaluation/00128_flat100-10__A_cadical__seed1.log
flat100-10.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,,B_kissat,1,SATISFIABLE,17.813871,17.813871,False,1564,0,0,300,0,,,,,,,,,,,,,,,17.813871,results/phase5/20260818Tphase6full02Z/logs/evaluation/00128_flat100-10__B_kissat__seed1.log
flat100-10.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,,C_lkk_cadical,1,SATISFIABLE,18.133836,18.133836,False,5612,0,0,0,-1,3.10071,0.155071,0.325304,1.74772,0,0,UNKNOWN,True,cadical,,,0.364496,0,0,6.51524,results/phase5/20260818Tphase6full02Z/logs/evaluation/00128_flat100-10__C_lkk_cadical__seed1.log
flat100-100.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,,E_lkk_selector,1,SATISFIABLE,66.820289,66.820289,False,4868,0,0,300,0,10.8305,0.174128,0.358766,1.95273,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",13.369,1.64288,1.64288,36.7647,results/phase5/20260818Tphase6full02Z/logs/evaluation/00129_flat100-100__E_lkk_selector__seed1.log
flat100-100.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,,A_cadical,1,SATISFIABLE,66.264747,66.264747,False,1912,0,0,0,0,,,,,,,,,,,,,,,66.264747,results/phase5/20260818Tphase6full02Z/logs/evaluation/00129_flat100-100__A_cadical__seed1.log
flat100-100.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,,B_kissat,1,SATISFIABLE,17.616337,17.616337,False,1544,0,0,300,0,,,,,,,,,,,,,,,17.616337,results/phase5/20260818Tphase6full02Z/logs/evaluation/00129_flat100-100__B_kissat__seed1.log
flat100-100.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,,C_lkk_cadical,1,SATISFIABLE,17.824921,17.824921,False,5636,0,0,0,-1,2.52158,0.141863,0.324299,1.67354,0,0,UNKNOWN,True,cadical,,,0.306553,0,0,6.41596,results/phase5/20260818Tphase6full02Z/logs/evaluation/00129_flat100-100__C_lkk_cadical__seed1.log
flat100-100.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,,D_lkk_kissat,1,SATISFIABLE,66.40909,66.40909,False,4996,0,0,300,0,2.21179,0.143859,0.299716,1.58272,0,0,UNKNOWN,True,kissat,,,13.1045,1.62827,1.62827,27.7696,results/phase5/20260818Tphase6full02Z/logs/evaluation/00129_flat100-100__D_lkk_kissat__seed1.log
flat100-11.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,,A_cadical,1,SATISFIABLE,66.632731,66.632731,False,1908,0,0,0,0,,,,,,,,,,,,,,,66.632731,results/phase5/20260818Tphase6full02Z/logs/evaluation/00130_flat100-11__A_cadical__seed1.log
flat100-11.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,,B_kissat,1,SATISFIABLE,17.767956,17.767956,False,1548,0,0,300,0,,,,,,,,,,,,,,,17.767956,results/phase5/20260818Tphase6full02Z/logs/evaluation/00130_flat100-11__B_kissat__seed1.log
flat100-11.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,,C_lkk_cadical,1,SATISFIABLE,17.816091,17.816091,False,5572,0,0,0,-1,2.45197,0.154624,0.362816,1.65103,0,0,UNKNOWN,True,cadical,,,0.295687,0,0,6.02441,results/phase5/20260818Tphase6full02Z/logs/evaluation/00130_flat100-11__C_lkk_cadical__seed1.log
flat100-11.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,,D_lkk_kissat,1,SATISFIABLE,66.541907,66.541907,False,4988,0,0,300,0,2.47027,0.144857,0.297971,1.61763,0,0,UNKNOWN,True,kissat,,,13.33,1.58911,1.58911,27.8775,results/phase5/20260818Tphase6full02Z/logs/evaluation/00130_flat100-11__D_lkk_kissat__seed1.log
flat100-11.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,,E_lkk_selector,1,SATISFIABLE,66.341454,66.341454,False,4960,0,0,300,0,2.42647,0.163017,0.31576,1.65659,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",16.251,1.56647,1.56647,30.8791,results/phase5/20260818Tphase6full02Z/logs/evaluation/00130_flat100-11__E_lkk_selector__seed1.log
flat100-12.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,,B_kissat,1,SATISFIABLE,17.599186,17.599186,False,1604,0,0,300,0,,,,,,,,,,,,,,,17.599186,results/phase5/20260818Tphase6full02Z/logs/evaluation/00131_flat100-12__B_kissat__seed1.log
flat100-12.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,,C_lkk_cadical,1,SATISFIABLE,17.532089,17.532089,False,5712,0,0,0,-1,2.24549,0.152865,0.30986,1.69303,0,0,UNKNOWN,True,cadical,,,0.299881,0,0,5.56032,results/phase5/20260818Tphase6full02Z/logs/evaluation/00131_flat100-12__C_lkk_cadical__seed1.log
flat100-12.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,,D_lkk_kissat,1,SATISFIABLE,33.852221,33.852221,False,4864,0,0,300,0,2.16756,0.178426,0.302447,1.61575,0,0,UNKNOWN,True,kissat,,,13.0616,1.50462,1.50462,25.9395,results/phase5/20260818Tphase6full02Z/logs/evaluation/00131_flat100-12__D_lkk_kissat__seed1.log
flat100-12.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,,E_lkk_selector,1,SATISFIABLE,34.089898,34.089898,False,4996,0,0,300,0,2.44021,0.171034,0.297017,1.65556,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",12.2791,1.5859,1.5859,26.2365,results/phase5/20260818Tphase6full02Z/logs/evaluation/00131_flat100-12__E_lkk_selector__seed1.log
flat100-12.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,,A_cadical,1,SATISFIABLE,66.188687,66.188687,False,1916,0,0,0,0,,,,,,,,,,,,,,,66.188687,results/phase5/20260818Tphase6full02Z/logs/evaluation/00131_flat100-12__A_cadical__seed1.log
flat100-14.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,7b69968a4bd5953490426582c49c27e7bf50bad68d20a43c1f646ca9571d7e45,,C_lkk_cadical,1,SATISFIABLE,34.703955,34.703955,False,5600,0,0,0,-1,9.30795,0.146261,0.297705,1.58658,0,0,UNKNOWN,True,cadical,,,0.27802,0,0,12.4737,results/phase5/20260818Tphase6full02Z/logs/evaluation/00132_flat100-14__C_lkk_cadical__seed1.log
flat100-14.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,7b69968a4bd5953490426582c49c27e7bf50bad68d20a43c1f646ca9571d7e45,,D_lkk_kissat,1,SATISFIABLE,66.465978,66.465978,False,4840,0,0,300,0,2.21788,0.14617,0.304002,1.64692,0,0,UNKNOWN,True,kissat,,,14.7523,1.42246,1.42246,30.1866,results/phase5/20260818Tphase6full02Z/logs/evaluation/00132_flat100-14__D_lkk_kissat__seed1.log
flat100-14.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,7b69968a4bd5953490426582c49c27e7bf50bad68d20a43c1f646ca9571d7e45,,E_lkk_selector,1,SATISFIABLE,33.825332,33.825332,False,5000,0,0,300,0,2.27883,0.144576,0.300482,1.64755,0,0,UNKNOWN,True,kissat,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",13.0151,1.54573,1.54573,26.3817,results/phase5/20260818Tphase6full02Z/logs/evaluation/00132_flat100-14__E_lkk_selector__seed1.log
flat100-14.cnf,SATLIB,flat100,matching_capacity,resource_allocation_like,evaluation,7b69968a4bd5953490426582c49c27e7bf50bad68d20a43c1f646ca9571d7e45,,A_cadical,1,SATISFIABLE,66.471799,66.471799,False,1916,0,0,0,0,,,,,,,,,,,,,,,66.471799,results/phase5/20260818Tphase6full02Z/logs/evaluation/00132_flat100-14__A_cadical__seed1.log
